,Short,Long,Rating
2212,Terrible product,"The product was damaged and it's colourless on the both of the earbuds, it's seems like flipkart give me the used product which was damaged...",1
2213,Waste of money!,Worst product very wrost,1
2214,Did not meet expectations,Don't buy this,1
2215,Did not meet expectations,Worst quality,1
2216,Absolute rubbish!,Worst product . . Left bud is not working,1
2217,Utterly Disappointed,"Don't buy it.Totally bad product. I used it for 10days and now it is not working ,I think it is one of the bakwass company I have ever seen so 1star only don't waste ur money",1
2218,Useless product,Worst product,1
2219,Useless product,I purchase this product but after some time we faced issue with sound problem.,1
2220,Don't waste your money,It's damaged,1
2221,Waste of money!,Very bad product,1
2222,Did not meet expectations,Worst after 2 month only created lot of problems. In one earpiece sound is very low,1
2223,Did not meet expectations,Worst quality item. It was broken With in a month,1
2224,Utterly Disappointed,Not strong it's,1
2225,Waste of money!,"Initially, it was good but after 6-7 months the earphones are not working properly so If you are looking for earphones for that amount of time then go for it otherwise spend some more money and get a good pair of earphones what's surprising is that the earphones don't seem to be damaged or broken but still they aren't working So choose wisely.",1
2226,Hated it!,Right side not working,1
2227,Horrible,It's a good product. Great quality. Worth buying it.,1
2228,Waste of money!,I never suggest this earphones waste of money to invest on this.poor sound quality and bass and it's not comfort for your ear.,1
2229,Don't waste your money,WORST PRODUCT DONT BUY,1
2230,Don't waste your money,Poor quality,1
2231,Unsatisfactory,When I was buy it was so good .But after 1 month one side of eair phone is not working 😡😡😡😡😡😡😡😡😡😡.So bad product don't buy 😰😰😰😰😰 . it's true I'm from West Bengal 😡😡,1
2232,Hated it!,Sound quality nice but prodect very bad,1
2233,Don't waste your money,Built quality very poor don't go for it....,1
2234,Hated it!,"Do not purchase this ,,,go for mi earphone",1
2235,Waste of money!,"Heat set bass is good
but the headset life time is very short
I used 8 months with out any problem but after 8 month one side of head set is not working.
The warranty process is most difficult to climb.",1
2236,Horrible,Very bad quality. Not working after 1 month usage. Poor experience,1
2237,Not recommended at all,"I like this product very much, and it's worth of money please don't think more and buy this product make you happy",1
2238,Absolute rubbish!,The is not working to play or pause songs,1
2239,Not recommended at all,"It is really bad, bad service. The earphones are one of the best sounding, quality is very poor, I had buy another one within 2 months as it stopped working on one side and they wanted me to ship the product to and from Delhi, which would cost me more than earphones themselves. Second earphone also stopped working on one side within few weeks. Though they sound best in the price, buying them frequently feels stupid and warranty feels useless.",1
2240,Utterly Disappointed,Not bad 😁,1
2241,Worst experience ever!,I'm comparison with other brands so casually good,1
2242,Worthless,Worst product damaged within few days after purchase,1
2243,Worthless,Everything is good only for 5-6 months,1
2244,Horrible,Bought this by some mutual friend's suggestion... After using for one month I started facing issues and after few days it's stopped working.. Worst product ever,1
2245,Useless product,Very bad product,1
2246,Worst experience ever!,One side is stopped working after few months of purchase,1
2247,Worst experience ever!,"worst quality, right side hear phone stopped working after 6 months.. I suggest that don't buy this product",1
2248,Don't waste your money,"Average and not long lasting product after few months one side will stop working and there is no pickup service by company, we have to courier it to its office ourselves. Instead of buying it buy mi basic earphone or any product from boat.",1
2249,Waste of money!,its stopped working in 2 months and the company is not giving proper service,1
2250,Worthless,"Please Don't buy this product.. Low prices is just a scam. It just doesn't held for even 6 month and now in this pandemic time they want me nto post the product through courier service so that they can find that is this my fault or of the product and the courier's expense they are not going to wear.
Please say your money or buy any other product",1
2251,Don't waste your money,Stopped working within few months.... don't buy it,1
2252,Hated it!,"Earphone is ok, but bad service provided during earphone not work,",1
2253,Absolute rubbish!,Not even worked for 6 months,1
2254,Very poor,Got connection issue in just 5 months,1
2255,Worthless,Worst quality,1
2256,Utterly Disappointed,ihave use in 2 mnts one ear headphones not working waste build quality,1
2257,Terrible product,Very bad.. don't buy this..,1
2258,Very poor,it's too heavy for my ears!,1
2259,Horrible,One side earphone not sounding,1
2260,Not recommended at all,third class product,1
2261,Did not meet expectations,After 1 week we can not use..,1
2262,Don't waste your money,one of worst effects I ever listened..,1
2263,Worthless,bad,1
2264,Useless product,"1.received late,
2. after using just 3 month & 5 days its one side speaker sound stopped.
3. No any customer support of this brand.",1
2265,Waste of money!,very delicate..worst material build up...must be used carefully...or else it will break...,1
2266,Useless product,"after use of 4 months, one side if this is not working.. also no any response from customer care.. for replacement..",1
2267,Utterly Disappointed,waste product,1
2268,Not recommended at all,useless earphone they stop working after two months. Complained so many times but they didn't reply our mails.,1
2269,Worthless,not bad,1
2270,Utterly Disappointed,To buy a product on Nov 2019.. Only 2 month right side ear phone was not working. But heat set is not damaged.,1
2271,Horrible,I used it from 14th October 2019 but after 3 months means from 2 days i am facing one side problem. means one side of the earphone have no sound where another side is ok . please guys don't buy it. worst product i ever seen.,1
2272,Unsatisfactory,i brought thins and after just few days its got damaged,1
2273,Hated it!,bad quality,1
2274,Worst experience ever!,left side bud was not working within 3 months....it was a worst product5,1
2275,Did not meet expectations,Don't waste your money on these earphone I bought this earphone but now after 4 month it's 3.5mm jack got lose from inside it hardly able to connect there is also kind of sound issue when I am listening songs or watching movies..,1
2276,Absolute rubbish!,Waste,1
2277,Waste of money!,after 3 month it's mic is not working I have wast my money pleas don't be cheated by this product I never go for this brand,1
2278,Absolute rubbish!,not good,1
2279,Worthless,headphones 😖😖😖😖😖😖😖,1
2280,Absolute rubbish!,one side will be not working in 3 months,1
2281,Unsatisfactory,good sound but 2 month usage one right side wire earside not working.,1
2282,Worthless,warranty service is not good (worse) n cable got damage with in 2 week,1
2283,Useless product,dont purchased wirst item. no voice clarity during call,1
