,Short,Long,Rating
764,Decent product,"The watch looks good with a nice and bright screen. Many options for various sports, SpO2 , heart rate, steps etc are the main features. Call control, messages etc can be seen in the watch when paired with mobile.

Major drawbacks with the watch:
Everything needs a mobile phone to connect.
Even the alarm needs to be set through the app which makes it very frustrating. Sometimes the app does not connect with the watch!
Not many nice watch faces are available.
Realme watch with the same pricing has the feature to set the alarm from the watch itself.",3
765,Does the job,Spo2 should be continous.. So that person can get continous data,3
766,Does the job,Everything seems to be nice at first instance from display to battery back up to activity tracking it is easy to operate but music control needs to be upgrade and range is very less i mean just 5-7 metres they should have focused on little more range and everything else is wow ❤️ specially the fitting and water resistant,3
767,Does the job,"I bought this for activity tracking but spo2 readings are getting wrong. At one instance it shows 99 and another time it shows 92 so the readings are very very wrong in this.
Rest watch is looking good according to price",3
768,Just okay,Misleading reading of SpO2 and BP. Fluctuates a lot. Health wellness indicators are not reliable at all.,3
769,Good,Battery backup is poor,3
770,Nice,"Average, better check options",3
771,Good,Upto the mark. Diplay quality to be improved. Size of display is less than the size of screen.,3
772,Just okay,Iam sufficient for this watch,3
773,Just okay,Product is good but the magnetic buttons Of the watch get rusted after 20days of use...,3
774,Does the job,"Lack of some features and actual size of display is very small as per watch dial size.
Connectivity issues",3
775,Good,Needs much more features... Accuracy is very less... spo2 bp are worst measuring... UI need much more development... Value for money... Maybe ok ... Ok... .. And the mobile app is worst ... needs better app and much more features.. like othe brands,3
776,Good,Accuracy is not up to the mark you should go for a band it has more accurate.,3
777,Does the job,"More average watch. Ok ok feature.
Display is unsatisfactory",3
778,Just okay,Not so accurate in tracking different activities.,3
779,Good,Real time data not visible ..,3
780,Does the job,The size of the display is soo small,3
781,Good,all super but 1isue for Bluetooth connectivity automatically disconnected....?,3
782,Nice,"It have features but with regarding mobile its seems somewhere basic need is missing, like if there is a misscall there is no notification of that , if there is call u can cancel the call but can't attend it.although in other aspects it is fabulous.",3
783,Fair,The product size is very small..,3
784,Nice,Good,3
785,Fair,Nice product,3
786,Good,Display quality is not up to mark,3
787,Just okay,Msg and whatsapp notification not come .,3
788,Fair,"Spo2, BP not accurate, boat app some update needed",3
789,Just okay,"Looks good, lite weight but display size not up to mark, app is working fine, touch is not up to date, overall good.",3
790,Does the job,"After 6 months use Connectivity Problems
No More Watch.Faces
Battery Problems",3
791,Fair,I want more dials and in every dial I want charges percentage,3
792,Fair,Good for normal use,3
793,Does the job,"I m not able to see WhatsApp, call , notification..",3
794,Just okay,Disconnects sometimes and don't show notification untill you restart,3
795,Decent product,Value for money. Go for it.,3
796,Does the job,Really good👍👍👍👍 & very useful &good looking,3
797,Fair,You have connect every time Bluetooth with location on! Refresh every time ! Distance is worst factor,3
798,Nice,Wrost Product,3
799,Decent product,"Very Quick Delivery & cashless payment was present.good paking,watch giving me reading of SPO2 very correct we can trust on it.,Company says Lots of cloud watch facesavailable but when we go on Dial setting lots of same design watch face is there only back ground color change,Due to small watch screen company not provided big font which easily visible Brightness in outdoor is poor overall it a complete package in high cost it should be around 1500/- cost.Other wise it's only very poor watch you can add more money & go for amaz fit pro that is better opectionThanks Flipcart.",3
800,Fair,Good but not very fetureable product,3
801,Good,Nice product⌚⌚⌚,3
802,Good,It's going too hot...,3
803,Just okay,Great product......,3
804,Does the job,Ok ok,3
805,Fair,"Application is pathetic, you can't observe cumulative data, which makes this watch a simple watch giving individual data when you want just click on heart rate monitor, bp, oximeter, and to calculate steps

Not more than that, data analysis not available, Boat should work on the application without application its simple watch",3
806,Good,Good product... reasonable price,3
807,Fair,Watch is good.. but we have to keep boat proger app in background . this is not good,3
808,Good,Face sensor is not working after 1 month of use.,3
809,Decent product,I jst got my order today n I like it.. Bt there is one problem that I am not able to set my wallpaper from my gallery.. Is this normal or should I replace it,3
810,Fair,Mesge and call is voming only using the boat app,3
811,Fair,"Functions small ,rate over",3
812,Good,Not up to mark,3
813,Decent product,It could be better,3
814,Nice,Good,3
815,Nice,"Blood pressure monitor does not show correct reading,high BP 160/110 was showing as 117/88",3
816,Decent product,Not recommended for High tracking Accuracy.,3
817,Good,Nice smart watch....I love it...,3
818,Nice,Gud,3
819,Decent product,"no auto brightness,getting disconnect many times,only some analog face watches,no weather forecast,slow processor then noice fit, low battery backup only 5 day with wrist wake up sensor on",3
820,Fair,Nice❤️,3
821,Fair,Very good and affordable price,3
822,Fair,Good,3
823,Fair,Application is not good. Display could have been bigger. Overall ok ok for 3k.,3
824,Just okay,"Display is very small according to size of watch... Display quality is not good, looks low pixel..battery is good...i think Sp02 sensor, bp sensor is dummy, its reading are not accurate... It shows random values between 85-99%...if you are looking for spo2 meter, dont buy this.",3
825,Fair,Call alert function not working properly some times working sometimes not ....not satisfied with boat...,3
826,Decent product,GOOD,3
827,Fair,Was ok ok with the given price tag.,3
828,Decent product,"Well I loved the watch, activity tracking is good. Good display. But the only problem is with Blood Pressure measurement and Oxygen level, which is completely inaccurate. Company should really work to enhance this feature.",3
829,Good,Worth,3
830,Fair,Lovely 😜,3
831,Does the job,"Spo2 is not at all acurate, always showing different figure",3
832,Good,"Very very bad activity tracking system
If you want buy then no problem but for you want to track your activities using this device .
Then you are totally wrong
I suggest you must to buy a smart band like honor band 5, mi band 4 or 5 under this price range.
Thank u
But it look pretty good.....",3
833,Just okay,Limited skin face,3
834,Decent product,It is an affordable watch,3
835,Fair,Not so gd,3
836,Does the job,Great sensitivity 👍,3
837,Does the job,Not bad. It's a good as brand,3
838,Just okay,"Dial faces are not much attractive, Provide atleast 10 good looking dial faces, instead of providing so many, which only differs in colors and less attractive.",3
